price,seller_rating,seller_reviews,product_images,description_length,shipping_time_days,spelling_errors,domain_age_days,contact_info_complete,return_policy_clear,payment_methods_count,views,purchases,wishlist_adds,certification_badges,warranty_months,bulk_orders,unusual_payment_patterns,ip_location_mismatch,seller_country,shipping_origin,brand_suspicious,category_Cosmetics,category_Electronics,category_Fashion,category_Luxury Goods,category_Pharmaceuticals,is_counterfeit
61.783010227514495,3.8418919091728645,1096,1,265.35012704468625,23.70393115680128,0,17,0,1,3,2208,148,146,0.9385748757350374,25.23464371893376,0,0,0,6,6,1,0,0,0,0,0,1
42.08212691882952,3.1,9,2,89.0704260914887,14.956648107294995,1,536,1,1,3,2221,243,134,0.8970185206686845,3.1029814793313157,1,0,0,8,3,1,0,0,0,0,0,1
234.1487924755291,4.465019501903228,31,4,375.39645042252994,7.665637188689518,1,2935,1,0,2,1117,97,36,2.6656371886895176,9.331274377379035,1,0,0,5,4,0,0,0,0,0,0,1
137.23367451956503,2.975503363803889,0,2,444.8473149907861,30.320469725764998,1,1813,0,1,1,3724,87,198,0.15100672760777845,9.830537001842782,1,0,0,0,8,0,0,0,0,0,0,1
43.07657567646086,3.5779215986727055,283,5,464.935075585051,16.818170635696468,0,696,1,1,1,361,47,18,0.4935075585050983,14.259738662242352,0,0,0,0,7,0,0,0,0,0,0,1
220.05824919383804,3.9089207418881196,2294,3,325.3378162277942,7.535244513287187,0,2759,0,0,3,1662,65,36,0.7276981452797006,19.192453631992514,0,0,0,3,7,0,0,0,0,1,0,1
83.06164848555665,3.2,1510,2,163.46188418141028,26.76916491782661,2,1027,1,0,1,1856,191,56,3.0,13.220365060725502,0,0,0,0,3,0,0,0,0,0,0,1
83.6602913495653,3.0260793800066357,285,2,32.78238140019907,32.94684306668141,0,983,0,0,2,4322,585,123,0.0,10.734215333407063,0,0,0,2,4,0,0,0,0,0,0,1
154.13056025347592,4.520299908594448,2969,3,494.5034684650847,29.014995429722422,1,995,1,0,3,2541,228,118,1.5977506855416368,12.0,0,0,0,3,1,0,0,1,0,0,0,1
61.532637842871566,3.5210685643840387,3885,1,486.57862871231924,1.1685485150723105,0,1203,0,0,3,2193,52,129,0.06320569315211655,12.252822772608466,0,0,0,0,3,0,0,0,0,0,0,1
104.8222931629482,3.3082744827064583,4080,1,154.36621751305128,24.7235893892383,1,5,1,0,2,1656,79,63,2.0,13.436621751305129,0,0,0,0,2,0,0,0,0,0,0,1
95.69039201472204,3.833496880005762,0,2,490.29545088101406,25.54183776029961,1,482,0,1,2,1533,62,60,1.1330062399884766,1.7290811198501945,0,0,0,1,3,1,0,1,0,0,0,1
155.4265488797541,3.585589146755391,2986,3,196.08178303304285,25.527751925837514,0,1913,1,0,1,1672,172,100,2.0,6.184031009270311,0,1,0,2,7,0,0,0,0,0,0,1
171.43188096593553,3.810344519051868,0,1,471.98672329800405,31.862058166815377,0,341,1,1,1,3395,381,237,3.55172259525934,2.6896644284439617,0,0,0,4,5,0,0,0,0,0,0,1
157.31934391262612,2.879277420447635,2783,3,768.6211845262133,19.699448667437043,1,1566,1,1,1,1345,162,49,2.7461114359566956,13.031108512346435,0,0,0,4,5,0,0,0,0,1,0,1
97.01717236339874,3.662720830214583,64,2,397.8162490643749,10.530035794482151,0,1724,0,1,1,3089,368,31,1.8038869003065472,18.62720830214583,0,0,0,6,0,1,0,1,0,0,0,1
275.6362643013796,4.342839757162157,3898,5,524.4247465756744,19.505507879106034,0,1810,1,0,1,3030,296,197,1.0,13.494492120893966,0,0,0,4,0,0,0,1,0,0,0,1
142.25440294144232,3.819009795940084,2920,2,450.40402447654867,12.900979594008412,1,861,0,1,3,2115,150,64,0.0,16.380195918801682,0,0,0,4,0,1,0,0,1,0,0,1
214.12972497459165,3.7696356229480954,5333,2,370.1983818040142,6.428339934339055,0,305,1,1,2,398,44,4,2.0,7.12469616382001,0,0,0,8,2,0,0,0,0,0,0,1
188.277349203261,4.6583338893419,2785,5,349.3471175072755,13.486137984858491,0,1174,0,0,2,3936,476,147,1.5694435177635002,8.722225928946,0,0,0,5,4,0,0,0,0,0,0,1
133.88941834449247,4.677492096502701,3605,6,633.0994737984086,7.475869384702936,0,2298,0,1,3,4321,192,267,1.8874604825135028,11.225079034972994,0,0,0,2,5,0,0,0,0,0,1,1
71.28761061067767,3.9670164754350097,108,5,411.5147445325822,14.298352456499018,1,24,0,0,2,653,37,46,2.1134431695667324,0.0,0,0,0,4,4,0,0,0,0,0,0,1
115.00489110428174,4.144162619262102,809,3,363.3860407743208,6.350242844273922,0,1702,1,0,2,3027,82,160,1.0,7.883252385242026,0,0,0,5,3,0,0,1,0,0,0,1
195.76093081998874,4.844251973886324,3961,4,597.9190928667449,22.61062993471581,0,1050,1,0,2,2376,186,75,3.805314967357905,8.362795228494665,0,0,0,4,5,0,0,0,0,1,0,1
99.89971283243439,2.311271218044557,0,3,402.6280498045296,15.214153142846587,2,1882,0,0,2,3805,256,151,1.9887287819554427,0.1465258345792435,0,0,0,8,2,0,0,0,0,0,0,1
193.98702928652978,5.0,2917,4,324.283457184479,25.635171423946776,0,1083,1,0,1,3971,376,112,1.2681251839575551,13.380815586938123,0,0,0,7,3,0,0,0,0,0,0,1
123.68631219923716,3.7386299702074828,3880,2,359.15437507181923,3.6137002979251722,0,1970,1,1,2,1856,109,130,4.613700297925172,6.5794495531122426,0,0,0,4,1,1,0,0,0,0,0,1
138.76169424376982,3.641085749589638,1381,4,306.8929392693114,1.8590656732378825,0,1169,0,1,2,3211,207,29,2.0,10.07470136289025,0,0,0,1,6,1,0,0,0,0,0,1
199.14798710744307,3.616677082326818,0,2,494.6480746923369,7.111180548845454,0,878,1,1,2,2903,211,30,1.0,11.321898593462214,0,0,0,0,1,0,0,0,0,0,0,1
22.787599493894128,3.0717836302444574,635,2,20.84649109266628,26.576754453666858,2,5,0,0,1,1189,147,52,0.0,2.5643273951108543,0,0,0,0,1,0,0,0,0,0,0,1
5.0,2.5406392308273524,0,1,45.60271542123189,28.283100007555788,2,76,0,0,1,4955,274,268,1.187215383452956,10.091330759350125,0,0,0,4,7,0,0,0,0,0,0,1
174.3501594146489,3.73520198777864,0,1,586.8944694104472,2.9439403666407977,2,1533,1,0,4,4036,392,205,0.6760099388932004,21.436109327825204,0,0,0,2,6,0,0,0,0,0,0,1
192.54817732119253,4.008692501495035,1888,3,321.34625074751744,28.52227474584406,0,2448,1,0,3,4227,552,210,2.1738500299006986,0.6084751046524453,0,0,0,3,3,1,1,0,0,0,0,1
157.40053387458963,3.860166605160271,5133,2,362.3955571957261,10.965648524020565,1,2055,1,1,2,3911,268,72,0.0,16.0,0,0,0,7,4,0,0,0,0,0,0,1
209.35368718716194,3.878369196571007,64,3,608.6171071670406,14.056381547215992,0,3896,0,0,3,1173,76,21,2.0,18.39761532990006,0,0,0,7,3,1,0,0,0,0,0,1
111.90487156655539,2.69112314271987,0,1,230.48552003843642,33.644925708794794,2,1140,0,0,1,270,30,14,0.1518719045331165,1.8206910155111782,0,0,0,5,5,0,1,0,0,0,0,1
161.2115909590754,4.175444622067459,1739,3,515.9254258907555,9.156629365833757,0,757,0,0,2,3542,388,28,2.6316693310118744,7.122776889662709,0,0,0,2,7,0,0,0,0,0,0,1
22.44856760489101,4.18764440758753,2054,2,582.3510853112706,7.505776303501175,0,377,0,0,2,3312,224,87,1.1235559241247062,11.887996682877645,0,0,0,6,3,0,0,0,0,0,0,1
287.17932728900786,3.907122330915724,5432,6,678.3302534995985,5.500478945299773,0,1517,1,1,3,2441,114,79,4.0,26.856595491085976,0,0,0,1,6,0,0,0,0,0,0,1
120.1709690334725,4.481578454055404,4024,1,574.8225176482404,25.559192027077643,1,1602,1,1,1,4227,157,205,0.0,10.592107729722981,0,1,0,3,2,0,0,0,0,0,0,1
252.7243405709939,4.09106240035403,2560,1,112.63404694498945,18.536255978758177,0,970,1,1,1,681,58,16,0.2681279893790882,3.3406399468954415,0,0,0,7,4,0,0,0,0,0,0,1
197.18682315366976,4.137523872895675,2396,1,213.7963134176093,11.497135252519012,1,2191,1,0,1,4409,100,147,0.0,6.75429712122148,0,0,0,2,4,0,0,0,0,0,0,1
118.92640393742265,3.7037987857247527,0,2,323.9863775704726,17.679329285749176,1,1463,0,0,2,1951,155,73,1.0,16.977207285651485,0,0,0,1,6,0,0,0,0,0,0,1
199.84848131997484,3.382510733142266,1118,2,160.05364926837044,17.39914134861872,1,155,0,0,1,4886,596,300,0.8251073314226598,2.4484973600827633,0,1,0,3,4,0,0,0,0,0,0,1
58.285771801608036,3.6821644726829454,129,3,389.66233545122094,23.184703939024548,3,5,0,0,1,829,103,32,1.6369407878049094,10.904473697560725,0,0,0,0,9,0,0,0,0,0,0,1
142.56555250904222,3.496577188917947,0,1,20.0,20.760403224256297,3,160,0,0,1,2411,239,85,0.06845622164105825,11.999600672040428,0,0,0,7,0,0,0,0,0,0,0,1
129.27277928465426,3.10482188818255,1608,2,135.3932081278628,13.661309013130499,2,503,0,0,3,305,17,4,0.8306545065652498,14.951781118174495,0,0,0,2,9,0,0,0,0,0,0,1
147.99640197847637,3.6761537159050204,0,2,208.13559336699117,12.548078551187244,0,368,1,1,2,3679,128,257,0.0,16.142305738575306,0,0,0,6,4,0,0,0,0,0,1,1
170.23242965583316,4.7678496430395985,3244,4,272.9046619071946,10.8691726160067,0,2826,0,0,4,2223,129,57,3.5476690464026808,21.32150356960402,0,0,0,3,7,0,0,0,0,0,0,1
236.24101283595073,3.7186210526670274,33,3,454.73256843615366,10.823452632004328,0,3177,1,1,3,1061,127,55,0.7255157893318909,7.362757894665945,0,0,0,6,3,0,0,0,0,0,0,1
178.84804800844736,3.2694659900126393,0,2,372.1466883845754,2.138931980025278,1,468,1,0,1,1302,62,55,2.5832040599241646,10.332816239696658,0,1,0,4,3,0,0,0,0,0,0,1
174.39898339073753,3.4219510525080956,1523,1,299.9755947257286,22.75608420064767,1,527,1,1,1,4819,416,188,2.5609789498380824,1.7560842006476696,1,0,1,7,6,0,0,0,0,0,1,1
5.103847157988611,4.1,2271,3,565.9128757463073,27.64366171278418,0,593,1,1,2,1842,159,105,2.97454726519887,22.87273632599435,0,0,0,7,6,0,0,0,0,0,0,1
161.92294153337187,3.7982171026907725,868,2,485.7745168979051,9.982171026907723,0,1461,1,1,1,634,81,25,2.3392763243640924,12.651626489930047,0,0,0,3,1,0,0,0,0,0,0,1
63.55739744885223,3.2713568888805953,2598,4,461.1688479997014,19.0,0,1177,1,1,2,1265,177,79,1.114237925920397,23.68542755552238,1,0,0,4,6,0,0,0,0,0,0,1
213.6512943668866,3.6473787040267514,1259,4,238.9832302106035,17.026701401003187,2,1668,0,0,4,3590,340,60,2.0,9.644903940434713,0,0,0,6,4,0,0,0,0,0,0,1
153.81852900804222,4.472197893259295,2638,2,236.87826027505153,23.663448181559897,0,1280,0,1,2,2696,74,134,1.9707346244834694,11.897571185692144,0,0,0,6,8,0,0,0,0,0,0,1
141.74668437665596,4.176041092575567,2880,3,629.3158440085433,1.0,1,903,0,1,2,2228,170,28,1.0578690946123712,7.123850885019587,1,0,0,2,1,0,0,0,0,0,0,1
183.58724945109154,3.6089464305892087,0,1,36.35785722356834,19.82107138821583,3,397,0,1,1,4108,190,259,1.6357857223568335,11.262029361333251,0,0,0,3,6,0,0,0,0,0,0,1
241.93828233240959,3.6636994695646883,0,4,536.4262057197903,14.756453874405539,0,298,1,1,2,625,62,38,1.515221632849654,10.789211024143423,1,0,0,8,2,0,0,0,0,0,0,1
43.626902523676755,3.658720359117345,0,1,130.69085367049507,27.138727979424274,1,722,1,1,1,776,55,42,1.0249153117638432,11.994021327348044,0,0,0,2,2,1,0,0,0,0,0,1
200.45966752244803,3.6808191390399343,1129,6,503.3195460804705,18.416869442286654,0,1675,0,0,5,3521,424,153,0.7749391673140034,11.933495553829324,0,0,0,4,3,1,0,0,0,0,0,1
87.55056435248596,3.660230829367819,24,1,386.5865610129322,13.988458531609044,0,1755,0,0,2,2970,247,131,2.6988458531609045,7.420774643103721,0,0,0,2,2,0,0,0,0,0,0,1
216.80155360275117,4.580510008719396,1105,3,227.38250653954708,11.025500435969805,1,1205,0,1,2,4242,516,136,0.40255004359698054,9.258651002730552,0,0,0,3,5,0,0,0,0,0,0,1
49.26897259252767,3.396220796744678,564,5,333.97093705527203,2.744184859952692,2,755,1,1,1,4970,649,276,0.0,10.60174581756505,0,0,0,3,0,0,0,0,0,0,0,1
73.26057428789771,4.222527083884665,3845,1,153.5527791214575,22.484620825614694,0,5,0,0,5,1545,132,83,1.4358723162212754,14.57607563636796,0,0,0,9,6,0,0,0,0,0,0,1
86.7421561277761,3.310851967276641,0,3,163.4188507987085,21.674440981700773,0,1220,0,0,1,3265,136,90,0.0,0.0,0,1,0,3,3,0,1,0,0,0,0,1
194.20282892337517,3.547089515549868,0,1,498.6772378887467,7.661381055626652,0,877,1,0,3,2871,202,29,1.0,10.931666866793819,0,0,0,1,1,0,0,0,0,0,0,1
240.1363945792391,4.150858451854578,0,5,355.66165581716217,32.50858451854579,0,1053,0,0,1,1669,129,17,0.09942769876361435,2.0994276987636145,0,0,0,2,7,0,0,0,0,0,0,1
191.15881874700307,4.062411831903657,3253,3,250.35906891177532,18.940450278245528,0,3294,1,0,2,481,21,16,2.382443715219309,21.322893993464838,0,0,1,8,4,0,0,0,0,0,0,1
226.32081389475593,4.068318385644548,2527,1,180.41121077924655,19.900896861327112,0,1016,1,1,1,706,55,25,0.9504484306635557,6.752242153317779,0,0,0,7,3,0,0,0,0,0,0,1
210.83443716801008,3.6709664496353307,2875,1,219.79043565690858,32.209764649615195,1,620,0,1,3,3628,138,133,0.7096644963533043,17.467751627735023,0,0,0,6,8,0,0,0,0,0,0,1
55.43968165832337,3.352966167865508,0,4,441.73312297340385,14.578731010629484,1,1530,1,1,1,2960,204,52,1.0,2.470338321344919,0,0,0,1,4,1,0,0,0,0,1,1
64.92005541945439,3.255483671479263,30,1,334.27315684734253,19.479564572780344,0,5,0,0,3,2181,160,155,0.3099159364055968,3.329020288755771,0,0,0,1,3,0,0,0,0,0,0,1
160.53172885741031,4.8,1666,5,255.12982876125162,9.965633563198104,1,2400,0,0,3,2846,356,204,1.5019092464889943,10.48663527457704,0,0,0,5,0,0,0,0,0,0,0,1
218.95934633483444,3.4,6,5,213.82287038516498,9.40305239949426,0,1615,1,1,2,126,3,2,1.1343507998314202,1.2763325983984917,0,0,0,2,8,0,0,0,0,0,0,1
204.60842237308856,4.3,6737,2,484.8863642745984,8.137022943667734,0,1930,1,1,2,649,53,45,1.620992352110755,16.16326338380618,0,0,0,2,7,0,0,0,0,0,0,1
130.26833640745323,4.450760531806033,0,2,765.776326556192,3.9847893638793437,0,3600,0,0,2,139,12,3,2.0,13.512675530100548,1,0,0,5,5,0,0,0,0,0,0,1
154.36350479454782,4.4,0,3,312.8462602858443,11.559594836735409,0,2537,1,1,1,1882,112,63,0.2797974183677042,3.0777716020447468,0,0,0,4,5,0,0,0,0,0,0,1
92.42333715622502,4.087162935933945,2384,1,141.42891999621298,24.065787301286743,1,2299,0,1,1,843,115,32,0.8934212698713256,1.7460511109007206,0,0,0,2,9,0,0,0,0,0,0,1
61.107935436150875,3.8280037077320896,4124,4,359.08782331470945,19.82024100258584,0,2088,1,0,2,753,81,28,1.140018538660449,9.520333695888082,0,0,0,8,5,0,0,0,0,0,0,1
147.49698124515368,3.547263239473077,0,4,576.961927867693,20.89052957892307,0,1359,1,0,1,1003,92,65,0.26368380263461644,9.328411263230795,0,0,0,4,6,0,0,0,0,0,0,1
227.57051770671418,4.893400642651647,996,5,553.1849932351391,6.063469474046762,0,3315,0,1,2,3869,499,69,2.200504819887353,25.271546592244416,1,0,1,0,7,0,0,0,0,0,0,1
98.30195967119823,4.041033879386844,1910,2,138.39778025816935,12.21378505849125,0,1214,1,0,2,2014,129,59,1.0712616861637505,13.330534954289332,0,0,0,8,4,1,0,0,0,0,0,1
135.2437594792542,4.52478080183152,0,2,409.05260756043504,16.011690568985564,0,2237,0,1,2,110,9,3,1.7492693394384022,10.241962733822424,0,0,0,2,4,0,0,0,0,0,0,1
47.07998311353434,3.696407869693192,21,3,454.51764524819146,21.83450968321276,1,906,0,0,3,1237,73,38,0.36690193664255244,6.697882570217028,0,0,0,2,1,1,0,0,0,0,0,1
241.19943849390302,4.001145229972345,1652,7,746.0741886844296,9.402655452350613,0,3121,1,1,3,4454,359,234,1.4942738501382715,13.908381602212343,0,0,0,7,2,1,0,0,0,0,0,1
187.2165491339298,4.314658875635881,77,2,598.5892766619802,17.452826916332207,1,1100,0,0,2,2298,130,54,1.719883134538202,12.1465887563588,0,0,0,6,1,0,0,0,0,0,0,1
86.35793532125956,3.6485679110465115,3528,3,751.5902885891472,12.057283558139549,0,1811,1,1,1,1302,83,87,0.4856791104651128,2.2951442945736336,0,0,0,3,6,1,0,0,0,0,0,1
77.12342254343295,2.9426289009294146,2351,4,443.23686679586365,25.764947987607805,0,1264,1,1,2,3039,347,75,0.0,8.147421981411709,0,0,1,1,7,0,0,0,0,0,0,1
178.61794697470845,3.254182275412854,0,1,409.05742281466223,26.334582033028326,1,2502,0,0,2,625,71,26,3.0,1.541822754128541,0,0,0,8,7,0,0,0,0,0,0,1
116.6140790284359,4.053221635730412,3225,5,408.21843010448197,15.449098511232815,0,1108,1,0,2,1138,39,22,2.0,4.045747583145189,0,0,0,7,2,0,0,0,0,0,0,1
111.01695940597864,3.9061614129683746,1901,2,356.3156866675539,14.107414857826257,0,1764,0,0,3,4307,562,189,1.6461286234387504,11.0,0,0,0,3,6,0,0,0,0,0,0,1
104.50669484701103,4.342078048238509,1393,4,536.4005644262502,20.0,0,2368,1,0,5,4771,400,113,1.0,18.29666201432475,0,0,0,4,5,0,0,0,0,0,0,1
99.76770804539424,4.1,4,6,454.5043528756321,11.134305651542375,1,3645,1,1,2,2370,299,78,2.4468872379631104,5.472816371357117,0,0,0,2,3,0,0,0,0,0,0,1
145.5884056578943,4.227730431537913,577,3,588.9244787962442,28.73528255191349,0,1818,1,1,1,3666,350,87,0.9096630394223921,9.638652157689569,0,0,0,5,8,0,0,0,0,0,0,1
234.47666756455988,3.797718296803878,3062,3,581.5101428837022,6.229014074464521,0,34,1,1,1,3316,78,216,1.458028148929043,14.541971851070958,0,0,0,5,4,0,0,0,0,0,0,1
213.18384369261858,4.279525088393773,3095,4,333.06809900102525,2.2284946963736485,0,2644,1,1,3,1887,200,102,1.0,9.8189964642491,0,0,0,2,0,0,0,0,0,0,0,1
79.83093749167605,3.365168403718788,2008,1,515.7303730145211,18.83707899070303,1,639,0,1,1,4462,201,110,0.16292100929697062,11.443815139454559,1,0,0,5,4,1,0,1,0,0,0,1
69.58391556596709,4.206365808276777,1084,2,361.8434669679184,3.1859669817862177,1,3428,0,0,3,934,82,8,0.4371933963572435,10.251226414571025,0,0,0,3,4,0,0,1,0,0,0,1
78.69617325994427,3.3817191482086795,0,1,76.76184799209867,20.746541031875743,2,5,0,1,1,657,34,43,0.0,4.57756838645957,0,0,1,8,4,0,0,0,0,0,0,1
15.99616080349784,3.144306572224381,1561,1,31.215328611219057,28.822992916828582,1,746,0,1,2,3105,118,62,0.0,15.936861472340961,0,0,0,4,5,0,0,0,0,0,0,1
138.59256823405775,4.166242800204775,1885,4,231.78035002559682,30.61040466700796,1,5,0,0,1,550,48,23,0.6104046670079576,5.493642003071618,0,0,0,6,5,0,0,0,0,0,1,1
135.03145778633024,4.520277281176893,2473,5,273.88083657976404,1.760398044133515,0,2548,1,0,3,1332,75,84,2.898613594115531,23.594454376462124,0,0,0,0,7,0,0,0,0,0,0,1
225.07203091614522,4.141340250779178,0,4,333.13402507791784,25.273713792854807,0,1146,0,0,1,1637,94,43,0.3966493730520543,5.173194984416434,0,0,0,2,5,0,0,0,0,0,0,1
90.54173679754823,4.154086936539633,2379,6,653.971816935152,10.59686982498477,2,2527,0,0,4,2054,295,74,4.0,12.31026042996294,0,0,0,5,4,0,0,0,0,0,0,1
84.44468327335451,3.1810007664527244,0,3,170.41986203850965,23.0,1,5,1,0,3,3726,125,160,0.0,13.864998722578793,0,0,0,4,3,0,0,0,0,0,0,1
122.51191611069018,3.7129960464540694,0,3,475.37549419324125,16.93501976772965,0,2340,0,1,3,2107,217,54,2.5487351742027617,12.259920929081396,0,1,0,3,5,0,0,0,1,0,0,1
238.43952160275848,4.703097655368586,1676,4,367.07063965006034,1.8097336671765847,0,3155,0,1,1,69,4,4,2.730088777607805,31.68142044172488,0,0,0,5,6,0,0,0,1,0,0,1
99.33381563569671,3.6300786105459033,3782,5,261.44220109528527,21.89449726178677,0,1800,1,0,3,4402,488,179,2.460157221091807,1.3804716632754197,1,0,0,4,6,0,0,0,0,0,0,1
194.96738584999977,4.1648055511566335,1083,3,297.0104888934291,26.296111023132678,0,2287,1,1,2,1349,194,44,2.1620138778915847,13.513958366325246,0,0,0,2,4,0,0,0,0,0,0,1
16.818717934076965,3.690164407627948,2094,1,253.12558881410038,30.256826263410478,0,956,1,1,2,2149,165,148,1.47541101906987,13.633881358759826,0,0,0,2,4,0,0,0,0,0,0,1
20.05663853169395,3.376796075342721,12,3,392.44756828769937,13.966323283647833,2,1574,0,1,1,3058,331,75,1.1535921506854427,5.611066561652526,0,0,0,1,5,1,0,0,0,0,0,1
76.38480964982558,3.5089527374553042,2058,1,64.28294805110258,1.7162189964243364,1,755,0,1,2,880,100,9,1.089527374553042,3.865708938170437,0,0,0,2,3,0,0,0,0,0,0,1
20.20272472741329,3.0082704986182653,4,1,253.35663810782899,53.597212900568806,2,5,1,0,1,2776,54,109,0.30934428176647244,5.917295013817347,0,0,0,0,7,1,0,0,0,0,0,1
256.21965936849614,4.127334428733013,759,5,830.3999530542994,11.923356023755268,0,3115,0,1,1,2733,345,194,0.37666744909500927,17.843318467194823,0,0,0,6,9,0,0,0,0,0,0,1
151.07209599120335,3.742271192610111,1660,4,472.37118654350184,20.10305076519852,0,2277,1,0,2,1234,117,51,1.8969492348014785,7.886440369494456,0,0,0,2,4,0,0,0,0,0,0,1
190.4928571107165,4.527808133977883,3381,2,649.6942315801075,13.084788869486843,2,2470,1,1,1,1837,182,116,1.3112325359115335,6.9668488038673,0,0,0,4,5,0,0,0,0,0,0,1
179.62376689810867,3.346078112793953,1365,3,321.1597348630619,20.218481933610626,0,1539,1,0,2,4120,412,178,0.0,7.836138549792031,1,0,0,3,3,0,0,0,0,0,0,1
137.18198177179912,3.2825587101213505,0,3,756.9935156074132,16.14542586638231,1,1790,0,0,1,3775,189,64,1.7616193481797433,11.982509639685212,0,0,0,6,4,0,0,0,0,0,0,1
76.63027028938262,3.988522335093314,2672,2,221.41122669245632,5.721191204976751,0,602,0,0,2,2896,273,63,2.7049255496889533,3.2458189534215167,0,0,0,8,2,0,0,0,0,0,0,1
112.76995006996432,3.4,0,4,418.29887743782115,8.77771875748601,0,1523,0,1,3,1412,129,95,0.0,4.017139417318454,0,1,0,8,5,0,0,0,0,0,0,1
85.98406006746524,3.845968151276113,0,2,358.3432183253549,6.516178153133573,2,538,0,1,1,589,30,33,2.0,14.459681512761131,0,0,0,6,2,0,0,0,0,0,0,1
104.12882467423236,3.5607467282956975,0,3,34.65514820133706,13.607467282956977,3,5,1,1,1,610,69,42,0.22780023110886627,1.2278002311088663,0,0,1,0,7,0,0,1,0,0,0,1
13.480310771810268,3.0699888096710612,0,1,193.99776193421226,33.822570365789204,0,773,0,0,1,66,4,3,0.13031249800659522,7.377877247368343,0,0,0,5,2,0,0,0,0,0,0,1
189.016996630747,4.997192731249066,1911,3,759.1391042497136,13.005217909852623,0,1879,1,0,1,3524,425,133,1.0023393906257783,16.983624265619554,0,0,0,8,3,0,0,0,0,0,0,1
55.0203813764243,3.9466693850076995,0,2,369.41990795330787,12.484509176893702,2,5,0,0,1,3075,170,61,0.9676993882070865,14.032300611792914,0,0,0,4,0,0,0,0,0,0,0,1
123.28483490513696,4.095796945153292,17,1,419.914496783482,21.031522911350308,1,259,0,0,1,646,88,4,0.005253818558384915,7.957969451532921,0,0,0,6,3,0,0,1,0,0,0,1
124.0713113694282,3.541237498405498,4826,4,356.63912520728525,2.4433124441924283,0,458,1,0,2,2170,94,61,3.5876250159450205,7.4123749840549795,0,0,0,3,2,0,0,0,0,0,0,1
78.61234818684214,3.6741613772762354,0,2,331.65004564631516,33.191296409336495,1,1616,0,1,1,1282,173,86,0.0,3.4270172159529455,0,0,0,4,5,0,0,0,0,0,0,1
97.60417558086434,3.2118267230015625,47,4,487.5572688862571,24.037151259083807,1,835,0,0,2,1225,100,17,0.8074302518167612,2.733127733649149,0,0,0,2,2,1,0,0,0,0,0,1
190.36823897529612,3.9449806160496568,1712,2,258.70839843684354,12.34111092812294,1,2079,0,0,2,2659,179,152,0.03790121423588233,5.772592714584706,0,0,0,1,4,1,0,0,0,0,0,1
62.20488179211829,3.3,0,4,318.33172196656574,18.939810176914015,2,5,1,0,1,4818,380,159,1.5800271175837122,3.1600542351674243,0,0,0,2,6,0,0,0,0,0,0,1
156.3583909199216,4.361887953510871,1083,2,186.56484765135633,4.713277210652313,0,1285,0,0,2,2906,123,115,1.9283193026630783,11.403837443097954,0,0,0,8,2,1,0,0,0,0,0,1
65.70864935861113,3.3786993325864305,0,1,343.3688018902053,30.192837375159886,1,5,1,0,1,2674,60,89,0.0,5.563902002240708,0,0,1,1,7,1,0,0,0,0,0,1
155.15768725522582,3.626011563558655,4489,6,783.9999950435267,4.040462542346203,0,216,1,0,2,2218,115,73,2.739884364413449,13.739884364413449,0,0,1,5,2,1,0,0,0,0,0,1
40.51019311903616,2.9418292069960694,1497,2,160.4299949736777,26.74902475802358,0,1843,1,0,2,445,6,16,0.0,12.072479754740426,0,0,0,8,6,0,0,0,0,0,0,1
6.186293247526704,3.7791962069728404,611,2,230.10117864525472,5.590544135032053,3,5,0,0,1,2308,301,39,1.483215172108637,5.30874689761977,0,0,0,6,4,1,0,0,0,0,0,1
231.37751936926588,3.9555797541337046,2012,3,597.8840491732591,11.722101229331477,0,1270,0,0,3,2735,258,129,0.3610506146657382,9.584240780013927,0,0,0,5,5,0,0,0,0,0,0,1
22.20243098698151,4.35542150732331,2856,4,474.5181709721795,6.4819283089223,1,2113,1,1,2,1485,140,82,3.2771075366165494,10.337354780300704,1,0,0,7,1,0,0,1,0,0,0,1
115.37175577750826,4.124103329273138,1880,2,214.78379557447428,7.345623426717811,1,1259,0,0,1,712,47,40,0.0,10.13744660982394,1,0,0,2,2,0,0,1,0,0,0,1
157.46374822386548,3.852983156378924,5134,2,362.58711582989537,11.009547377684356,1,2056,1,1,2,3913,267,71,0.0,16.0,0,0,0,7,4,0,0,0,0,0,0,1
74.26687018924835,3.9116539198920073,1468,3,384.4278999775015,25.533843204319716,2,1932,1,0,4,1510,109,21,1.0388463996400237,8.213655198020131,0,0,0,3,1,0,0,0,0,0,0,1
109.25951676689292,3.9323546688452176,628,4,344.32354668845215,23.2269105010882,0,2137,1,0,1,1208,143,23,0.1932723747279501,7.096636187363975,0,0,0,7,4,0,0,0,0,0,0,1
34.64127993526116,3.7646664919117163,0,1,314.71389080162487,14.706670161765674,2,967,0,1,1,4354,583,201,0.3533350808828366,3.8866858897112024,0,0,0,2,6,0,0,0,0,0,0,1
141.31615387493468,4.686507307804876,2347,1,215.3400766435725,29.93175211456925,1,2083,0,1,1,841,108,22,0.30682478854307527,5.852226480198473,0,0,0,0,9,0,0,0,0,0,0,1
189.8723276638726,2.636117064661097,2756,3,804.2124070675844,22.599124153950143,0,1690,0,1,2,1333,161,35,3.0,10.79361677336516,0,0,0,4,5,0,0,0,0,0,0,1
