price,seller_rating,seller_reviews,product_images,description_length,shipping_time_days,spelling_errors,domain_age_days,contact_info_complete,return_policy_clear,payment_methods_count,views,purchases,wishlist_adds,certification_badges,warranty_months,bulk_orders,unusual_payment_patterns,ip_location_mismatch,is_counterfeit,seller_country,shipping_origin,brand_suspicious,category_Cosmetics,category_Electronics,category_Fashion,category_Luxury Goods,category_Pharmaceuticals
157.88,4.3,2796,3,618.0,2.0,0,2134,1,0,4,901,47,18,3.0,12.0,1,0,0,0,8,4,0,0,0,0,0,0
110.03,3.4,1233,1,20.0,11.0,1,5,1,1,1,707,31,20,2.0,4.0,1,0,1,1,0,1,0,0,1,0,0,0
204.79,3.9,0,5,330.0,26.0,0,320,1,0,1,2406,108,38,1.0,21.0,1,1,0,0,8,9,0,0,0,1,0,0
238.69,5.0,1170,3,701.0,1.0,0,3010,1,1,2,2879,195,213,3.0,22.0,1,0,0,0,2,3,0,0,0,0,0,1
70.26,4.1,0,3,191.0,33.0,0,606,1,0,3,4622,653,131,1.0,9.0,0,0,0,1,5,3,0,0,0,1,0,0
102.25,3.5,482,1,158.0,15.0,1,499,0,0,4,1700,102,86,1.0,0.0,1,1,0,1,7,4,0,1,0,0,0,0
90.32,3.6,0,4,582.0,31.0,1,1397,1,0,5,4187,486,173,2.0,20.0,0,0,0,0,5,8,0,0,1,0,0,0
117.27,3.9,2098,4,522.0,15.0,0,1927,0,1,2,4822,265,313,2.0,13.0,0,0,0,0,1,4,0,0,0,0,0,1
177.41,3.7,553,4,20.0,6.0,1,2261,1,0,3,2859,95,58,4.0,0.0,1,0,1,1,3,5,1,0,1,0,0,0
78.0,3.9,0,2,135.0,27.0,0,5,1,0,2,3259,70,184,0.0,8.0,0,0,0,1,8,4,1,1,0,0,0,0
85.37,3.0,0,3,146.0,40.0,2,5,0,1,1,4929,209,327,1.0,0.0,1,0,0,1,0,4,1,0,1,0,0,0
103.9,3.9,0,3,167.0,24.0,1,2180,1,0,1,1657,23,110,0.0,1.0,1,0,0,1,3,7,0,0,0,0,0,0
252.83,4.6,2097,6,846.0,3.0,0,2568,1,1,5,1821,111,47,0.0,23.0,0,0,0,0,5,4,0,0,0,0,0,1
135.11,4.2,4429,4,435.0,16.0,0,958,0,1,4,1492,200,75,1.0,19.0,0,0,0,0,1,5,1,0,0,0,0,1
178.06,3.2,377,1,62.0,22.0,0,733,0,1,1,2327,275,48,0.0,11.988333333333333,0,0,0,1,4,3,0,0,1,0,0,0
5.0,3.3,0,2,199.0,35.0,4,5,0,0,1,813,15,36,0.0,0.0,0,0,0,1,5,1,0,0,1,0,0,0
160.48,3.6,817,2,313.0,22.0,1,1001,0,1,1,962,39,17,0.0,10.0,1,1,1,0,9,7,1,0,1,0,0,0
196.83,3.8,0,2,650.0,13.0,0,2874,1,1,4,592,70,43,0.0,13.0,0,0,0,1,6,5,1,0,0,1,0,0
194.37,2.7,601,4,387.0,13.0,1,293,1,1,4,3453,77,135,0.0,12.0,1,1,0,0,4,4,0,0,0,1,0,0
165.02,4.9,1805,6,493.0,11.0,0,1075,0,1,2,2230,287,43,2.0,11.988333333333333,1,0,0,0,4,9,0,0,1,0,0,0
154.79,4.3,994,3,413.0,16.0,1,1857,1,0,3,2483,221,70,4.0,11.0,0,0,0,0,9,7,0,0,1,0,0,0
88.54,4.1,1421,3,284.0,18.0,0,1666,1,0,2,1620,19,59,0.0,22.0,0,0,0,0,6,1,0,0,0,0,1,0
79.62,4.7,5044,2,403.7255102040816,28.0,0,2148,0,0,2,2398,332,105,2.0,0.0,0,1,0,1,4,0,0,0,0,1,0,0
201.93,4.6,6008,5,518.0,1.0,0,1305,0,1,3,4769,93,76,2.0,24.0,1,0,0,0,7,5,0,0,0,0,0,1
107.97,4.2,2116,4,507.0,11.0,0,1647,1,0,2,1530,219,107,4.0,1.0,0,0,1,1,6,0,0,0,0,0,1,0
86.9,3.7,0,2,337.0,3.0,0,647,1,0,1,1611,75,83,0.0,0.0,0,1,1,0,2,2,0,0,0,1,0,0
163.28,4.4,4198,3,133.0,26.0,0,2767,0,1,1,536,77,25,4.0,10.0,0,1,0,0,5,3,0,1,0,0,0,0
233.54,4.3,3914,5,863.0,2.0,2,3338,1,1,3,1635,64,52,2.0,24.0,0,0,0,0,4,6,1,0,0,0,0,0
193.31,4.7,2028,3,950.0,15.0,0,774,1,0,2,3071,324,204,0.0,26.0,0,0,0,0,5,2,0,1,0,0,0,0
130.67,4.1,0,2,502.0,46.0,2,5,1,1,1,4386,474,177,1.0,4.0,0,0,1,1,4,9,0,0,0,0,0,1
161.22,4.2,0,4,640.0,1.0,0,1327,1,0,2,1382,71,20,2.0,14.0,0,1,0,1,8,1,1,0,0,1,0,0
90.1,3.6,0,3,44.0,32.0,2,215,1,1,1,626,82,11,0.0,3.0,0,0,1,0,3,2,0,1,0,0,0,0
109.15,3.8,835,3,642.0,24.0,0,1553,1,1,4,1281,29,41,0.0,20.0,1,0,0,0,6,3,0,0,0,0,0,0
109.84,4.6,2885,5,468.0,23.0,1,920,0,1,2,2484,30,57,4.0,11.988333333333333,1,0,1,0,4,5,0,1,0,0,0,0
162.94,4.3,1991,5,716.0,3.0,1,677,1,0,3,196,16,5,3.0,11.0,1,0,0,1,5,3,0,0,0,0,1,0
117.54,4.3,3318,1,378.0,34.0,1,2560,1,1,3,2488,250,38,1.0,9.0,0,1,0,1,2,2,1,0,1,0,0,0
180.23,3.9,2110,2,150.0,14.0,1,372,1,1,4,2583,314,173,0.0,11.0,0,1,0,0,0,4,0,0,0,0,0,1
137.35,4.6,525,4,234.0,20.0,0,2148,1,1,2,2333,36,51,2.0,18.0,0,0,1,0,9,0,0,1,0,0,0,0
198.57,3.7,897,3,20.0,33.0,0,817,1,1,1,86,4,5,1.0,10.0,0,0,1,1,9,7,1,0,0,1,0,0
129.28,4.1,3036,6,198.0,7.0,0,2204,1,0,4,704,8,49,1.0,2.0,0,1,0,0,1,4,0,0,0,0,1,0
122.25,4.0,2993,1,128.0,35.0,0,1735,1,0,1,1733,90,123,2.0,5.0,0,1,0,1,3,6,0,0,0,0,1,0
36.56,3.3,1105,4,66.0,1.0,1,730,1,0,3,2753,105,200,3.0,13.0,0,0,0,0,6,8,1,0,0,0,0,1
139.74,3.5,613,5,584.0,1.0,1,2306,1,1,2,4249,223,223,1.0,20.0,1,0,1,0,5,8,0,0,0,1,0,0
23.83,3.6,1810,1,20.0,44.0,2,5,0,1,1,3589,49,44,1.6757142857142857,4.0,1,1,1,1,7,8,0,0,1,0,0,0
5.0,3.3,400,2,20.0,21.0,1,869,0,0,2,4392,48,76,0.0,10.0,0,1,0,0,8,3,0,0,0,1,0,0
186.0,3.6,2799,2,245.0,25.0,2,1245,1,0,2,4014,419,135,1.0,13.0,0,0,0,0,8,1,0,0,0,0,0,0
154.86,3.978268041237113,0,4,339.0,27.0,0,1239,1,1,2,601,72,40,2.0,0.0,1,0,0,0,0,5,0,0,0,0,1,0
207.23,5.0,3103,3,543.0,7.0,1,2249,0,1,3,857,37,30,3.0,20.0,0,0,0,0,7,3,0,0,0,1,0,0
133.52,4.1,3852,4,403.7255102040816,14.0,0,1763,1,0,5,1630,152,58,2.0,20.0,0,0,1,0,8,5,0,0,0,0,0,1
127.87,4.5,0,4,357.0,27.0,3,2010,1,0,2,3429,434,82,0.0,5.0,0,0,0,0,0,1,0,0,0,0,1,0
132.21,3.6,436,3,223.0,23.0,0,1690,1,1,5,1867,274,93,2.0,5.0,0,0,0,0,9,9,0,0,1,0,0,0
293.4,4.7,5496,3,743.0,4.0,0,2234,1,1,3,1691,52,10,1.0,19.0,1,0,0,0,5,4,0,0,0,0,1,0
73.99,3.7,2688,4,20.0,25.0,1,5,0,0,3,3109,431,161,1.0,16.0,1,1,1,0,6,9,0,0,1,0,0,0
188.5,4.0,735,5,428.0,17.0,1,1926,1,1,1,2527,207,166,0.0,7.0,0,0,0,0,2,7,0,1,0,0,0,0
145.9,3.1,987,4,273.0,30.0,2,1468,1,0,3,4304,497,50,0.0,1.0,0,0,0,0,9,8,1,0,0,1,0,0
5.0,4.1,0,2,39.0,31.0,1,5,0,1,1,2221,277,146,0.0,15.0,0,1,0,1,9,4,0,0,0,0,0,0
296.05,4.6,4040,3,502.0,23.0,0,3429,1,1,4,953,49,48,1.0,20.0,0,0,0,0,2,0,0,0,0,1,0,0
160.16,3.8,0,6,573.0,14.0,0,1719,1,1,3,2033,234,159,0.0,9.0,0,0,0,0,8,3,0,0,1,0,0,0
108.2,3.978268041237113,0,1,373.0,14.0,1,253,0,0,2,2269,294,23,2.0,0.0,0,1,0,0,7,9,0,0,1,0,0,0
168.03,4.0,1462,2,508.0,19.0,0,2719,1,0,3,3277,338,39,4.0,2.0,0,0,0,1,5,0,1,0,0,0,0,1
234.39,3.7,5673,4,685.0,1.0,0,3871,1,1,2,2882,388,198,4.0,11.988333333333333,0,0,0,1,2,4,1,0,1,0,0,0
8.12,4.0,3391,2,400.0,37.0,0,20,1,1,4,1914,48,21,1.0,1.0,0,0,0,1,1,3,0,0,0,0,0,1
238.88,4.6,1605,7,316.0,13.0,0,1239,1,0,1,1314,137,89,0.0,19.0,0,0,0,0,1,7,0,0,0,0,1,0
67.68,3.7,1514,3,393.0,7.0,2,912,1,0,2,2765,388,39,0.0,7.0,1,0,0,0,8,8,0,0,1,0,0,0
203.97,4.0,240,5,119.0,28.0,0,1045,1,1,3,1159,23,44,0.0,7.0,0,1,1,1,0,4,0,0,0,0,0,0
145.7,4.6,1455,3,399.0,16.0,2,2622,0,1,3,2805,133,49,0.0,0.0,0,0,1,0,8,7,0,0,1,0,0,0
191.9,4.4,3680,1,20.0,39.0,3,5,1,0,1,1620,126,111,2.0,0.0,0,0,0,1,2,3,1,0,1,0,0,0
223.59,4.0,1136,2,20.0,15.0,1,5,0,0,1,1259,180,38,3.0,6.0,0,0,0,0,6,9,0,1,0,0,0,0
193.92,3.8,1436,3,355.0,15.0,0,2358,1,1,2,4622,339,169,3.0,12.0,0,0,0,1,9,3,0,0,0,0,0,1
146.91,3.9,0,1,20.0,30.0,3,932,1,1,3,237,34,17,2.0,0.0,0,0,0,1,9,9,1,1,0,0,0,0
121.36,4.3,2338,4,587.0,17.0,1,3711,1,1,2,1127,43,75,3.0,6.0,0,1,0,0,9,0,0,0,0,1,0,0
233.56,3.8,2239,5,340.0,1.0,0,244,1,1,3,4803,66,230,2.0,11.988333333333333,0,0,0,1,4,0,0,1,0,0,0,0
54.12,3.9,1039,3,413.0,28.0,0,961,1,1,3,1041,18,58,3.0,25.0,1,0,1,1,4,2,1,0,0,1,0,0
71.45,3.7,0,6,320.0,21.0,1,1220,0,0,1,3237,225,46,0.0,3.0,0,1,1,1,3,1,1,0,1,0,0,0
167.7,3.6,0,5,466.0,24.0,1,1640,0,1,1,775,22,12,0.0,16.0,1,0,0,0,1,5,0,1,0,0,0,0
257.97,4.1,2076,3,367.0,13.0,0,2007,1,0,1,4095,456,40,4.0,7.0,0,0,0,1,1,3,1,1,0,0,0,0
5.0,3.2,561,2,20.0,41.0,2,208,1,0,1,1894,266,97,0.0,5.0,1,0,0,0,3,9,0,0,0,0,0,0
275.78,3.6,827,5,853.0,1.0,0,3239,0,1,2,2837,364,202,0.0,25.0,0,1,0,1,5,9,1,0,0,0,1,0
189.05,4.1,762,3,559.0,1.0,0,2639,1,1,2,2569,182,86,5.0,7.0,0,0,0,0,6,3,0,0,0,0,1,0
140.73,3.1,2425,6,218.0,11.0,0,3092,1,0,4,2464,38,151,1.0,7.0,1,1,0,0,3,3,0,0,1,0,0,0
178.54,3.9,0,1,264.0,36.0,1,487,1,0,3,1667,20,39,2.0,9.0,0,1,0,1,9,7,1,0,0,0,1,0
143.1,4.0,1990,3,100.0,12.0,3,1551,1,0,5,820,31,32,0.0,0.0,1,0,1,0,7,9,0,0,0,0,0,1
94.84,3.7,0,1,236.0,27.0,0,5,0,1,1,1024,70,55,0.0,2.0,0,0,0,1,7,0,1,0,0,0,1,0
115.57,3.5,1452,3,20.0,13.0,0,1516,1,1,2,4375,144,195,3.0,7.0,0,0,0,0,8,5,0,0,1,0,0,0
209.64,3.9,2533,2,374.0,1.0,2,1323,1,0,2,3727,406,155,0.0,9.0,0,0,0,0,2,9,0,0,0,0,0,0
196.57,4.0,383,3,582.0,16.0,1,628,1,1,3,2720,170,137,4.0,8.0,1,0,0,1,7,8,0,0,0,1,0,0
156.33,3.7,2309,5,531.0,10.0,0,1045,1,1,4,4986,490,124,3.0,17.0,0,0,0,0,8,2,0,0,0,1,0,0
31.68,3.3,168,3,597.0,27.0,1,2565,1,0,3,2935,40,185,2.0,2.0,0,0,0,1,1,0,0,0,0,0,1,0
202.8,3.8,0,2,153.0,5.0,2,2156,0,0,3,860,100,27,0.0,0.0,0,0,1,1,6,1,1,0,0,1,0,0
36.75,3.978268041237113,2462,1,120.0,35.0,1,2044,1,0,1,3998,419,271,3.0,25.0,1,0,0,1,9,4,0,0,1,0,0,0
91.05,4.8,1311,6,852.0,17.0,0,446,1,1,1,2683,395,178,1.0,14.0,0,0,0,0,6,7,0,0,0,1,0,0
120.48,4.3,0,3,596.0,12.0,2,2253,1,0,3,4130,580,126,0.0,4.0,0,0,0,1,5,8,1,1,0,0,0,0
169.97,3.9,2362,3,445.0,7.0,0,3488,1,1,5,330,11,4,1.0,12.0,0,0,0,0,3,1,0,0,0,0,1,0
25.3,3.7,0,3,20.0,5.0,2,5,1,1,1,132,11,9,0.0,9.0,0,0,0,1,6,7,0,0,0,0,0,0
190.74,3.6,1049,5,341.0,1.0,2,1749,0,0,1,1339,117,76,1.0,14.0,1,0,0,1,9,3,0,0,0,0,0,1
146.03,4.6,362,2,422.0,16.0,2,403,0,0,1,4629,482,259,0.0,16.0,0,1,0,0,0,9,0,0,0,0,1,0
363.98,4.0,3208,5,640.0,1.0,0,2214,1,0,3,2396,238,84,4.0,22.0,1,0,0,0,5,3,0,0,0,1,0,0
81.47,3.8,0,3,464.0,25.0,0,1707,1,1,1,3430,137,185,1.0,0.0,0,0,0,1,9,4,0,1,0,0,0,0
165.04,2.7,0,2,403.7255102040816,20.0,2,1684,0,1,1,2333,211,41,0.0,6.0,1,0,0,0,3,4,0,0,0,0,1,0
170.69,4.6,1875,6,620.0,24.0,0,2296,1,1,3,1580,75,51,4.0,18.0,0,0,0,0,6,6,0,0,1,0,0,0
194.03,4.4,2288,4,549.0,4.0,0,2923,1,1,4,3866,465,84,3.0,13.0,1,0,0,0,1,5,0,0,0,0,0,0
179.1,3.978268041237113,1020,3,59.0,15.230456852791878,0,1761,1,1,3,1128,40,25,1.6757142857142857,14.0,0,0,0,1,3,5,1,0,1,0,0,0
31.3,2.6,938,1,216.0,33.0,1,5,1,1,1,3669,91,21,3.0,7.0,0,0,1,0,2,6,0,0,0,0,1,0
325.15,5.0,4959,6,296.0,3.0,0,3130,1,1,4,1434,160,77,2.0,11.0,0,0,0,0,8,4,0,0,0,0,0,1
223.11,4.0,2242,4,287.0,12.0,0,2075,0,1,4,2645,349,172,5.0,20.0,0,0,0,1,4,3,0,0,1,0,0,0
89.3,2.5,0,2,531.0,46.0,3,5,1,0,4,2576,184,63,0.0,14.0,0,0,1,1,9,4,0,0,0,1,0,0
287.24,4.3,449,7,756.0,9.0,0,1490,1,1,3,1123,20,33,2.0,28.0,0,0,0,0,6,0,0,0,0,0,0,1
68.37,3.6,3446,3,749.0,14.0,1,1804,1,1,2,1234,80,82,0.0,1.0,0,0,0,1,3,7,1,0,0,0,0,0
168.23,4.1,14,3,403.7255102040816,9.0,0,2989,1,0,1,3526,92,181,2.0,17.0,0,0,0,1,5,4,0,0,0,0,1,0
54.05,3.4,0,1,200.0,12.0,3,5,1,0,1,4662,411,67,0.0,5.0,0,0,0,1,1,9,0,0,0,1,0,0
137.66,4.5,0,7,465.0,15.230456852791878,0,2060,1,1,4,2308,47,35,4.0,15.0,0,0,0,0,0,7,0,1,0,0,0,0
140.64,3.3,4830,3,510.0,15.0,0,1031,1,1,1,1989,34,70,3.0,13.0,1,0,0,1,7,7,0,0,1,0,0,0
75.36,4.6,1337,6,20.0,21.0,2,2207,1,1,3,1941,118,36,3.0,10.0,0,0,0,0,3,1,0,0,0,0,1,0
137.2,3.5,1560,5,296.0,33.0,0,1373,1,0,4,4428,207,352,4.0,5.0,0,0,0,0,6,3,0,0,0,0,1,0
7.34,3.978268041237113,0,5,402.0,9.0,2,649,0,1,4,4190,164,298,3.0,6.0,1,0,0,0,7,8,0,1,0,0,0,0
71.58,3.7,2672,3,153.0,31.0,1,1624,1,1,2,2623,228,83,1.0,9.0,1,1,0,0,0,9,0,0,0,1,0,0
170.44,4.1,272,5,348.0,23.0,0,790,0,1,2,3728,182,272,0.0,0.0,0,0,0,0,0,2,0,1,0,0,0,0
50.24,4.5,966,1,45.0,13.0,2,1381,0,1,4,3169,297,111,4.0,19.0,0,0,0,1,8,4,1,0,0,0,0,1
82.63,3.9,1709,6,263.0,5.0,2,1593,0,1,2,4418,274,342,0.0,16.0,1,1,0,0,3,3,0,0,0,0,0,1
157.07,3.1,1380,1,99.0,21.0,0,1852,0,0,2,2643,82,142,1.0,0.0,0,0,0,1,9,0,1,0,0,0,0,1
348.58,3.9,3208,7,368.0,1.0,0,1556,1,1,5,1192,111,61,3.0,9.0,0,0,0,0,1,5,0,0,1,0,0,0
180.35,4.2,1629,9,283.0,6.0,0,4000,1,1,3,556,37,39,2.0,29.0,0,0,0,0,5,3,0,0,0,1,0,0
95.54,4.8,363,1,323.0,14.0,2,5,1,0,1,4899,604,205,0.0,0.0,1,0,0,0,5,4,0,0,0,0,1,0
164.89,4.0,2207,2,706.0,8.0,1,5,1,0,1,279,26,15,4.0,2.0,0,0,0,1,7,3,0,0,0,1,0,0
235.03,4.0,3812,1,648.0,18.0,0,743,1,0,1,2853,215,65,0.0,24.0,0,0,0,0,8,2,0,0,0,0,0,0
167.25,4.7,2271,8,230.0,16.0,3,1473,1,0,5,1039,150,80,2.0,18.0,0,0,0,0,1,7,0,0,0,0,1,0
189.64,4.4,1227,1,428.0,14.0,2,2076,0,1,5,2077,229,33,1.6757142857142857,26.0,0,0,0,0,1,6,0,0,0,0,0,1
5.0,4.3,2123,2,706.0,24.0,1,876,1,0,2,896,54,11,2.0,5.0,1,0,0,1,4,3,0,0,0,0,0,1
137.29,4.3,290,3,391.0,1.0,1,583,1,1,4,2885,239,191,0.0,27.0,0,0,1,1,1,4,0,0,0,0,1,0
120.67,4.1,5031,3,684.0,5.0,0,2851,1,1,3,2423,134,166,3.0,9.0,1,0,0,1,2,7,0,0,0,0,1,0
202.29,3.8,1263,6,702.0,32.0,3,2117,1,0,1,1348,44,68,0.0,4.0,0,1,0,0,5,1,0,0,1,0,0,0
313.43,5.0,4426,8,732.0,1.0,0,3514,1,1,5,2699,230,18,5.0,30.0,1,0,0,0,6,4,0,0,0,0,1,0
167.28,4.7,4467,5,511.0,20.0,1,1217,0,1,5,3413,487,103,2.0,15.0,0,1,0,0,2,4,0,0,0,1,0,0
216.84,4.5,3431,4,648.0,15.230456852791878,0,1245,1,1,4,3291,310,42,2.0,5.0,1,0,0,0,0,1,0,0,0,0,1,0
5.0,3.5,0,3,331.0,27.0,2,1698,0,1,3,2116,208,146,4.0,1.0,0,1,0,0,9,9,0,1,0,0,0,0
78.85,4.4,3061,4,318.0,5.0,0,1283,0,0,4,2682,235,109,2.0,22.0,0,1,1,1,6,6,1,0,0,0,1,0
109.91,3.7,6798,1,364.0,19.0,0,287,1,0,2,2463,37,38,3.0,26.0,1,0,0,1,8,3,0,0,0,1,0,0
301.1,4.2,938,3,60.0,7.0,0,867,1,1,4,4047,310,282,3.0,19.0,0,0,1,0,8,7,0,0,0,0,0,0
161.06,2.5,2443,7,155.0,18.0,3,5,0,0,2,2502,120,28,0.0,21.0,1,1,0,0,2,9,0,0,0,0,1,0
160.32,2.6,2823,1,309.0,31.0,3,5,0,1,2,4279,409,263,5.0,6.0,1,0,0,1,7,5,0,0,0,0,0,1
12.6,3.3,123,1,358.0,22.0,2,203,1,1,2,3120,307,63,0.0,11.988333333333333,0,0,0,1,1,4,0,0,0,0,0,0
15.94,3.8,1400,6,186.0,15.0,1,5,1,1,3,4809,466,334,1.0,10.0,1,0,0,1,5,4,1,0,0,0,0,0
166.83,4.3,1698,3,202.0,15.0,0,5,0,0,2,140,3,5,2.0,8.0,0,0,0,0,2,1,0,0,0,0,0,0
223.69,4.4,2519,2,628.0,12.0,0,3242,1,1,2,2830,311,45,3.0,29.0,1,0,0,0,3,6,0,1,0,0,0,0
98.14,3.3,732,5,304.0,34.0,1,532,1,1,2,604,45,41,0.0,8.0,0,1,0,1,7,2,1,0,1,0,0,0
220.42,3.7,774,5,610.0,13.0,0,246,0,0,3,2672,208,149,0.0,0.0,1,0,0,0,8,4,0,0,0,0,0,0
271.95,3.978268041237113,1825,4,270.0,1.0,0,1872,1,1,2,4903,527,117,0.0,34.0,1,0,0,1,7,6,0,1,0,0,0,0
70.06,4.6,925,8,614.0,1.0,1,2863,0,1,5,269,14,16,3.0,11.988333333333333,1,0,0,0,7,3,0,0,0,1,0,0
5.0,3.8,2039,1,304.0,14.0,0,3011,1,0,2,1232,105,53,1.0,0.0,1,0,1,1,5,0,0,0,0,0,0,1
116.43,3.7,2103,1,214.0,47.0,3,343,1,1,1,3071,341,217,3.0,0.0,1,0,0,0,7,5,0,1,0,0,0,0
83.18,4.7,3430,4,683.0,8.0,0,1295,1,0,5,4321,562,281,4.0,18.0,0,0,0,0,8,8,0,0,0,1,0,0
92.86,4.6,3945,1,539.0,30.0,1,1545,1,1,2,4146,183,243,0.0,10.0,0,1,0,1,4,4,0,0,0,1,0,0
234.38,4.9,2829,5,793.0,17.0,0,2216,1,1,2,2443,317,131,2.0,32.0,0,0,0,0,9,6,0,1,0,0,0,0
194.71,3.6,1132,4,247.0,20.0,0,208,0,0,3,368,21,20,4.0,0.0,1,0,0,0,7,3,0,0,0,0,0,1
91.1,4.1,3585,1,454.0,23.0,2,1014,1,1,2,935,29,37,0.0,16.0,1,1,0,1,8,9,0,0,1,0,0,0
117.99,5.0,387,5,350.0,15.0,0,1064,1,0,3,3329,108,65,0.0,12.0,0,0,0,1,9,1,1,1,0,0,0,0
206.26,4.1,4284,4,674.0,9.0,2,434,1,1,3,4427,82,128,2.0,12.0,0,0,0,0,7,1,0,0,0,0,1,0
192.68,4.3,2736,3,510.0,9.0,0,1505,1,0,5,574,58,6,0.0,10.0,0,0,0,1,4,2,0,1,0,0,0,0
185.57,4.6,2620,4,935.0,8.0,0,1192,1,1,2,4563,607,191,2.0,14.0,0,0,0,1,9,8,0,1,0,0,0,0
106.1,3.978268041237113,4161,7,484.0,20.0,0,3117,1,1,3,1079,68,58,1.0,10.0,1,1,0,0,8,8,0,0,0,1,0,0
166.31,4.2,284,1,474.0,24.0,0,1726,1,0,2,1037,122,32,1.0,0.0,0,0,0,1,8,0,1,0,0,0,0,1
227.58,4.7,630,8,435.0,9.0,1,1248,1,1,4,898,103,6,2.0,25.0,1,0,0,0,4,5,0,0,1,0,0,0
219.61,4.7,4206,7,582.0,9.0,1,3451,1,1,6,4469,267,248,3.0,26.0,0,0,0,0,0,9,0,0,0,1,0,0
168.41,4.2,1736,4,498.0,4.0,1,744,1,0,3,3518,427,20,3.0,7.0,0,0,0,1,3,8,0,0,0,0,0,0
83.24,3.978268041237113,3820,2,426.0,18.0,1,1888,1,1,4,272,15,1,1.0,22.0,0,0,0,0,9,2,0,1,0,0,0,0
21.72,3.4,0,4,211.0,19.0,1,5,0,1,1,542,32,34,1.0,9.0,0,1,0,1,9,9,1,0,0,0,0,1
169.6,4.1,3650,2,396.0,16.0,2,1720,1,0,2,584,19,15,2.0,20.0,0,0,0,0,7,5,0,0,0,0,0,1
64.13,3.6,1192,3,20.0,27.0,0,5,1,1,1,1036,62,62,1.0,21.0,1,0,0,1,7,8,1,0,1,0,0,0
228.94,4.6,2196,4,544.0,12.0,2,2375,1,1,2,1999,29,137,1.0,10.0,0,0,0,0,0,2,0,1,0,0,0,0
237.06,5.0,3447,6,712.0,4.0,0,3065,1,1,1,1425,207,37,5.0,11.988333333333333,1,0,0,0,0,7,0,0,0,0,1,0
92.92,4.9,677,3,272.0,10.0,1,2441,0,1,2,3286,179,29,1.0,8.0,0,0,0,1,4,4,1,0,0,1,0,0
274.66,4.2,3887,3,638.0,1.0,1,2138,1,0,6,4300,453,90,2.0,14.0,0,0,0,1,6,0,0,0,0,0,0,0
204.63,4.1,738,2,154.0,7.0,0,259,1,1,1,3362,126,246,1.0,0.0,0,0,1,1,3,3,1,0,0,1,0,0
249.26,5.0,1784,5,401.0,1.0,0,3968,1,1,4,4239,161,109,3.0,30.0,1,0,0,0,5,9,0,0,0,1,0,0
246.5,3.5,738,4,321.0,4.0,2,3381,1,1,3,4533,657,108,3.0,13.0,0,0,0,0,7,6,0,0,1,0,0,0
294.98,5.0,1302,4,697.0,1.0,1,2868,1,0,4,4397,537,116,1.6757142857142857,21.0,0,0,0,1,2,2,0,0,1,0,0,0
204.69,3.8,1838,2,534.0,30.0,1,3111,1,1,2,1921,217,102,1.6757142857142857,19.0,0,0,1,0,5,7,0,0,1,0,0,0
5.0,3.8,3661,5,487.0,18.0,2,726,1,0,3,3265,468,70,1.0,2.0,0,0,1,0,4,5,0,0,0,1,0,0
93.04,3.9,638,4,558.0,25.0,1,1531,1,1,3,4171,352,31,1.0,6.0,0,0,0,0,8,4,0,1,0,0,0,0
118.02,4.3,0,5,587.0,32.0,2,5,0,1,1,613,55,37,3.0,19.0,1,1,0,1,6,4,1,0,0,1,0,0
35.85,4.3,2403,4,659.0,1.0,0,383,0,1,4,2167,167,64,1.0,10.0,1,0,1,0,8,2,0,0,0,0,0,0
422.27,5.0,2866,3,403.7255102040816,23.0,0,1738,1,1,4,2871,71,217,4.0,20.0,0,0,0,0,8,1,0,0,0,0,1,0
107.54,3.8,276,3,568.0,16.0,0,1929,1,1,3,2294,120,163,1.0,32.0,0,0,0,0,6,2,0,0,0,1,0,0
214.29,4.3,2823,3,313.0,2.0,0,3391,1,1,1,3032,353,15,3.0,10.0,0,1,0,1,3,1,0,0,0,1,0,0
166.03,3.9,501,4,657.0,11.0,1,2819,1,1,4,3064,429,219,4.0,15.0,0,0,0,1,2,1,1,1,0,0,0,0
148.19,4.3,2835,2,561.0,2.0,0,2281,1,0,3,1635,241,47,4.0,0.0,0,0,0,1,6,7,0,0,0,0,1,0
56.17,3.978268041237113,1425,3,110.0,22.0,0,1115,1,1,4,511,64,8,2.0,19.0,0,0,0,0,9,9,0,0,0,0,1,0
104.01,4.1,1794,4,209.0,16.0,3,1741,0,1,1,2572,58,159,0.0,12.0,0,0,0,1,4,4,1,1,0,0,0,0
94.7,3.8,559,3,20.0,1.0,2,432,1,1,4,2579,357,81,3.0,12.0,0,0,0,0,1,8,0,1,0,0,0,0
193.28,3.1,1024,1,484.0,9.0,2,1663,0,1,5,2578,179,53,0.0,28.0,0,0,0,1,3,3,1,0,0,0,0,0
5.0,3.4,0,4,67.0,36.0,2,221,0,0,2,3145,344,42,0.0,11.0,1,1,1,1,8,6,1,1,0,0,0,0
216.1,4.7,4550,8,802.0,1.0,0,1343,0,1,3,2794,304,138,3.0,24.0,0,0,0,0,3,3,0,1,0,0,0,0
152.84,4.0,1355,1,604.0,10.0,0,1510,1,1,3,160,21,4,1.0,24.0,0,0,1,0,6,0,0,0,0,0,0,1
158.18,3.3,5046,3,407.0,19.0,0,1351,1,1,4,874,110,30,4.0,22.0,0,1,0,0,9,5,0,0,0,1,0,0
243.37,3.9,1700,3,302.0,1.0,0,3169,1,1,3,3948,413,267,3.0,4.0,0,1,0,0,2,1,0,0,0,0,1,0
