product_id,seller_id,category,brand,price,seller_rating,seller_reviews,product_images,description_length,shipping_time_days,spelling_errors,domain_age_days,contact_info_complete,return_policy_clear,payment_methods_count,listing_date,seller_country,shipping_origin,views,purchases,wishlist_adds,certification_badges,warranty_months,bulk_orders,unusual_payment_patterns,ip_location_mismatch,is_counterfeit
pid_00049,seller_3339,Electronics,AutoParts Pro,305.07,4.1,1844,2,431.0,12.0,0,3391,True,True,4,2025-02-17,DE,GB,3373,372,177,3.0,9.0,True,False,False,True
pid_01570,seller_4411,Cosmetics,BioMed Solut1ons,199.45,,2867,3,316.0,15.0,0,817,True,False,2,2025-07-31,US,IN,2587,67,142,3.0,2.0,False,True,False,True
pid_02691,seller_9356,Cosmetics,FashionForward,125.17,4.9,186,5,722.0,29.0,0,612,True,True,4,2025-02-23,JP,JP,885,38,6,3.0,14.0,False,False,True,False
pid_01558,seller_8398,Pharmaceuticals,StyleHouse,49.44,3.7,0,4,235.0,32.0,0,5,True,False,2,2025-10-03,AU,DE,3914,135,116,2.0,0.0,False,False,False,False
pid_03054,seller_1200,Cosmetics,MotorMax,214.08,4.7,1281,1,275.0,10.0,2,223,True,False,1,2025-01-10,US,DE,3346,271,224,2.0,0.0,False,False,False,False
pid_01746,seller_5357,Electronics,LuxuryBrand,421.95,4.9,3716,4,690.0,10.0,0,2196,False,False,5,2025-12-04,AU,KR,1822,207,57,5.0,8.0,False,False,False,False
pid_00801,seller_9041,Electronics,GlamourCo,60.22,3.6,0,3,375.0,17.0,1,2253,True,False,2,2024-08-18,CA,CA,1718,145,40,1.0,9.0,False,False,True,False
pid_04401,seller_4476,Luxury Goods,ClassicWear,49.94,4.6,2422,5,658.0,18.0,0,5,True,False,2,2024-12-24,FR,CN,867,94,25,2.0,4.0,False,False,False,True
pid_01367,seller_2653,Automotive,ExclusiveItems,174.71,4.2,848,6,305.0,11.0,0,202,True,True,3,2024-06-27,KR,US,3047,62,147,1.0,9.0,True,False,False,False
pid_01310,seller_8749,Electronics,NaturalGlow,77.5,4.1,0,4,226.0,12.0,1,1030,False,True,1,2025-04-01,IN,IN,2130,188,158,3.0,12.0,False,False,False,False
pid_03913,seller_5374,Automotive,T3chCorp,160.66,3.6,4444,7,829.0,3.0,0,191,True,True,3,2025-11-16,IN,CN,2216,96,79,3.0,14.0,False,False,True,True
pid_02897,seller_3101,Fashion,HealthCare Plus,180.07,4.0,909,5,95.0,9.0,1,1159,False,False,2,2024-03-17,CA,AU,3301,178,176,1.0,0.0,False,False,True,False
pid_00424,seller_8862,Electronics,AutoParts Pro,70.35,2.7,109,2,230.0,16.0,0,5,True,False,3,2024-11-07,US,GB,4166,485,77,1.0,3.0,False,True,False,False
pid_04818,seller_2380,Automotive,ClassicWear,166.81,4.7,566,3,88.0,15.0,2,323,False,False,5,2025-12-22,FR,JP,4695,346,304,2.0,0.0,False,False,False,False
pid_00000,seller_2594,Fashion,ClassicWear,145.24,4.5,0,1,402.0,1.0,1,1047,True,False,1,2025-12-20,IN,DE,1768,115,18,2.0,11.0,True,False,False,True
pid_03756,seller_4479,Electronics,CircuitMaster,235.33,5.0,3740,3,328.0,15.0,0,3715,True,False,2,2025-04-06,FR,CN,247,19,19,4.0,24.0,False,False,False,False
pid_03529,seller_2905,Luxury Goods,BeautyLux,165.2,4.2,2146,2,313.0,20.0,0,909,False,True,3,2024-09-06,FR,JP,2177,115,78,2.0,9.0,False,False,False,False
pid_03457,seller_7302,Cosmetics,MediPharm,193.97,3.6,718,4,146.0,30.0,1,378,True,True,2,2025-11-25,IN,CN,3918,359,198,3.0,8.0,False,False,True,True
pid_04367,seller_4781,Luxury Goods,EliteDe5ign,240.33,4.8,850,4,106.0,1.0,0,1611,True,True,2,2024-07-02,FR,CN,1736,245,13,1.0,18.0,True,False,True,True
pid_04418,seller_9653,Fashion,StyleHouse,148.35,3.4,3087,3,753.0,1.0,0,2430,True,False,2,2025-03-28,CA,CN,2238,284,87,1.0,13.0,True,True,True,False
pid_00976,seller_7640,Cosmetics,TechC0rp,5.0,3.0,1561,2,256.0,22.0,0,5,True,True,2,2024-05-07,GB,IN,927,106,63,0.0,9.0,True,True,True,True
pid_02034,seller_7959,Cosmetics,VehicleCare,195.83,4.5,0,3,313.0,33.0,0,5,True,True,2,2024-11-12,AU,IN,1005,42,44,1.0,0.0,False,False,False,False
pid_01269,seller_9671,Fashion,BeautyLux,219.83,4.1,5847,7,282.0,1.0,0,1100,True,False,2,2025-11-16,US,GB,2589,99,150,1.0,23.0,True,False,False,True
pid_00176,seller_5123,Cosmetics,EliteDesign,225.09,3.9,3357,4,316.0,22.0,0,5,False,True,4,2024-10-04,CA,AU,3927,267,64,3.0,0.0,False,False,False,False
pid_04483,seller_5145,Cosmetics,StyleHouse,163.17,4.1,1589,7,593.0,30.0,2,1525,False,True,5,2024-09-13,DE,DE,4626,199,360,4.0,12.0,False,False,False,False
pid_03657,seller_4522,Luxury Goods,HealthCare Plus,124.13,3.7,0,5,709.0,28.0,0,5,True,True,2,2025-06-02,IN,AU,2873,200,183,2.0,2.0,False,False,False,False
pid_00512,seller_5218,Automotive,HealthCare Plus,67.15,3.5,0,2,541.0,26.0,1,5,False,False,2,2025-08-19,US,DE,4587,299,327,0.0,14.0,False,False,True,False
pid_02584,seller_2634,Cosmetics,PureSkin,241.82,5.0,4054,4,592.0,1.0,0,4000,True,False,5,2024-10-26,GB,JP,4228,115,278,5.0,20.0,False,False,False,False
pid_01286,seller_8699,Electronics,WellnessLab,105.1,4.0,3037,7,403.0,11.0,1,759,True,True,2,2024-02-29,AU,CA,4878,136,202,3.0,10.0,False,False,False,False
pid_02967,seller_5755,Luxury Goods,ClassicWear,165.83,3.3,2526,6,646.0,14.0,0,2000,False,True,2,2024-05-04,JP,JP,1325,130,42,0.0,1.0,True,False,False,False
pid_01462,seller_8056,Electronics,PureSkin,242.69,3.3,0,5,439.0,10.0,1,2131,True,True,1,2024-04-19,FR,IN,4253,87,257,5.0,12.0,False,False,False,False
pid_02409,seller_8968,Luxury Goods,CarTech,173.42,4.1,2367,4,543.0,19.0,0,5,True,True,2,2024-12-26,CN,FR,1721,169,115,2.0,2.0,False,False,False,False
pid_01812,seller_9218,Fashion,PremiumCraft,166.27,3.9,3364,4,356.0,18.0,0,40,False,False,1,2024-07-17,FR,GB,4432,419,96,3.0,0.0,False,False,False,False
pid_03291,seller_8968,Automotive,HealthCare Plus,148.39,4.5,1171,6,289.0,8.0,0,1312,True,True,1,2024-02-18,IN,JP,333,35,17,0.0,0.0,False,True,True,False
pid_01139,seller_3738,Cosmetics,StyleHouse,102.68,4.3,3896,3,432.0,28.0,2,970,True,True,1,2025-10-20,CN,AU,4873,236,254,3.0,0.0,False,False,False,False
pid_04515,seller_9120,Fashion,ElectroMax,98.79,4.6,5252,4,362.0,18.0,0,99,True,True,1,2024-04-08,DE,IN,4654,91,169,3.0,12.0,False,True,False,True
pid_01855,seller_9253,Fashion,CarTech,229.69,4.4,3336,8,742.0,38.0,2,2176,True,True,3,2024-02-24,JP,CA,2824,351,214,0.0,2.0,False,False,False,False
pid_03765,seller_9273,Fashion,EliteDesign,232.04,4.6,2015,3,381.0,,2,882,True,True,4,2025-07-24,IN,AU,2707,131,57,4.0,21.0,True,True,False,False
pid_02384,seller_3671,Fashion,CarT3ch,47.85,3.4,3065,2,337.0,6.0,0,2407,True,False,2,2024-01-29,JP,CA,3068,229,206,0.0,6.0,False,False,True,True
pid_00766,seller_1066,Pharmaceuticals,DigitalPro,151.22,3.7,3473,5,,9.0,1,1306,False,True,2,2024-10-31,DE,US,1857,118,23,1.0,25.0,False,False,False,False
pid_01348,seller_8334,Automotive,MediPharm,247.19,3.9,1911,5,258.0,21.0,1,774,True,True,2,2025-12-30,CN,JP,1957,130,31,3.0,17.0,False,False,False,False
pid_02482,seller_1768,Automotive,V3hicleCare,57.31,3.9,392,4,516.0,22.0,1,5,True,True,1,2025-09-30,AU,CN,3149,395,205,1.0,4.0,False,False,True,True
pid_04097,seller_7367,Electronics,BeautyLux,5.0,3.7,206,2,600.0,20.0,4,379,True,True,2,2025-02-11,CA,FR,4542,290,233,2.0,18.0,False,False,False,False
pid_01054,seller_2380,Automotive,GlamourC0,27.4,3.0,0,2,20.0,36.0,2,811,False,True,1,2024-12-12,FR,AU,3332,160,248,2.0,0.0,False,True,False,True
pid_01317,seller_7323,Pharmaceuticals,WellnessLab,112.32,4.3,2084,5,521.0,7.0,0,756,True,True,3,2024-07-11,IN,DE,176,10,7,5.0,17.0,False,False,False,True
pid_00179,seller_9379,Electronics,HealthCare Plus,167.33,4.0,2579,6,136.0,3.0,0,2295,True,True,3,2025-09-18,DE,FR,2066,61,24,2.0,0.0,False,False,False,False
pid_03636,seller_9811,Automotive,PureSkin,112.72,4.7,2186,3,368.0,9.0,2,3154,True,False,2,2025-02-12,CN,US,3566,503,42,1.0,20.0,True,False,True,False
pid_02578,seller_5280,Fashion,BioMed Solutions,136.12,3.9,579,3,434.0,14.0,0,490,True,False,3,2024-12-18,KR,CN,405,26,12,3.0,0.0,False,False,True,False
pid_02455,seller_2270,Electronics,NaturalGlow,248.88,4.6,1657,8,638.0,1.0,1,3245,True,False,3,2025-05-28,DE,DE,3703,174,293,4.0,13.0,False,False,False,False
pid_01262,seller_3835,Fashion,BeautyLux,180.96,5.0,2923,4,285.0,30.0,1,1018,True,False,2,2024-05-18,JP,CN,4017,438,99,1.0,11.0,False,True,True,True
pid_02356,seller_5713,Automotive,TrendSetter,159.61,5.0,3391,3,482.0,12.0,0,1522,False,False,3,2025-12-07,AU,CA,421,38,9,2.0,20.0,False,False,True,False
pid_02344,seller_6519,Automotive,CircuitMaster,131.06,,0,6,557.0,50.0,1,762,True,False,1,2025-01-05,JP,CA,1202,41,43,4.0,11.0,True,False,False,False
pid_00532,seller_8514,Automotive,PureSkin,152.44,5.0,667,5,557.0,1.0,2,1715,True,True,4,2024-05-31,CN,US,3639,162,21,4.0,20.0,False,False,False,False
pid_04792,seller_4372,Electronics,TrendSetter,201.13,4.0,1807,5,645.0,28.0,2,1301,True,True,3,2024-01-13,US,CN,2112,256,45,3.0,24.0,False,False,True,False
pid_04557,seller_1836,Cosmetics,MotorMax,227.18,3.3,1299,6,592.0,23.0,0,2091,False,True,4,2025-07-23,IN,IN,4991,747,352,2.0,22.0,False,False,False,False
pid_04455,seller_6923,Electronics,Cl@ssicWear,155.23,4.8,0,2,468.0,1.0,3,601,True,False,3,2024-08-17,CN,FR,3561,330,103,0.0,0.0,False,True,False,True
pid_04514,seller_1262,Luxury Goods,ElectroMax,271.31,4.4,0,3,575.0,13.0,1,2698,True,True,3,2025-03-10,KR,DE,1932,141,45,1.0,11.0,False,False,False,True
pid_00380,seller_2962,Electronics,TrendSett3r,8.56,2.9,1820,4,547.0,31.0,2,532,True,True,1,2025-02-15,US,DE,2144,208,163,2.0,8.0,False,False,False,True
pid_01866,seller_4788,Electronics,PremiumCraft,151.04,3.9,5003,3,273.0,2.0,0,3076,True,True,1,2024-08-27,KR,JP,4013,481,55,1.0,8.0,False,True,True,False
pid_04530,seller_2687,Fashion,TrendSetter,117.95,4.4,1845,4,594.0,17.0,0,1342,False,True,4,2024-11-10,DE,AU,1004,103,66,2.0,11.0,True,False,False,False
pid_03346,seller_4364,Fashion,ElectroMax,157.38,3.3,2457,8,,,0,1750,False,True,6,2024-01-23,FR,IN,1205,172,14,3.0,7.0,False,False,True,True
pid_03037,seller_5912,Automotive,BeautyLux,119.07,3.6,4738,2,836.0,1.0,0,2750,True,True,4,2025-12-09,AU,FR,1627,87,91,1.0,14.0,False,False,False,False
pid_02681,seller_5342,Pharmaceuticals,Fa5hionForward,191.7,4.5,1992,2,432.0,13.0,0,570,True,True,3,2025-05-20,DE,KR,3813,238,245,2.0,24.0,True,True,False,True
pid_04253,seller_8455,Luxury Goods,ClassicWear,234.12,4.3,4155,5,383.0,1.0,1,1257,True,True,1,2024-04-27,KR,KR,1718,61,32,3.0,12.0,True,False,False,False
pid_00930,seller_9335,Electronics,StyleHouse,179.95,4.7,3364,4,622.0,7.0,0,1509,True,False,2,2025-07-28,GB,IN,403,31,21,1.0,9.0,True,False,False,False
pid_02626,seller_8470,Electronics,AutoParts Pro,37.47,3.7,0,2,129.0,16.0,2,5,False,False,1,2024-12-02,CA,FR,2831,213,140,1.0,8.0,True,False,False,True
pid_02526,seller_6057,Electronics,ElectroM@x,149.92,4.0,2305,3,393.0,23.0,0,5,True,True,2,2025-02-05,FR,JP,4355,351,48,2.0,13.0,False,False,False,True
pid_03641,seller_5356,Automotive,AutoParts Pro,157.88,4.3,2796,3,618.0,2.0,0,2134,True,False,4,2024-02-23,KR,FR,901,47,18,3.0,12.0,True,False,False,False
pid_04965,seller_6646,Electronics,ElectroMax,110.03,3.4,1233,1,20.0,11.0,1,5,True,True,1,2024-12-03,AU,CA,707,31,20,2.0,4.0,True,False,True,True
pid_03085,seller_3008,Cosmetics,ElectroMax,137.02,2.9,0,2,449.0,31.0,1,1825,False,True,1,2024-07-22,AU,KR,3736,69,204,0.0,9.0,True,True,False,True
pid_03719,seller_8981,Fashion,StyleHouse,204.79,3.9,0,5,330.0,26.0,0,320,True,False,1,2024-11-20,KR,US,2406,108,38,1.0,21.0,True,True,False,False
pid_00419,seller_3431,Pharmaceuticals,MediPharm,238.69,5.0,1170,3,701.0,1.0,0,3010,True,True,2,2025-12-09,CN,DE,2879,195,213,3.0,22.0,True,False,False,False
pid_00625,seller_4915,Fashion,CircuitMaster,70.26,4.1,0,3,191.0,33.0,0,606,True,False,3,2025-08-18,GB,DE,4622,653,131,1.0,9.0,False,False,False,True
pid_02087,seller_5977,Cosmetics,EliteDesign,102.25,3.5,482,1,158.0,15.0,1,499,False,False,4,2025-08-03,JP,FR,1700,102,86,1.0,0.0,True,True,False,True
pid_03215,seller_1845,Electronics,BeautyLux,90.32,3.6,0,4,582.0,31.0,1,1397,True,False,5,2025-01-25,GB,KR,4187,486,173,2.0,20.0,False,False,False,False
pid_01480,seller_2597,Pharmaceuticals,TechCorp,117.27,3.9,2098,4,522.0,15.0,0,1927,False,True,2,2025-03-27,CA,FR,4822,265,313,2.0,13.0,False,False,False,False
pid_04666,seller_2189,Electronics,LuxuryBr@nd,177.41,3.7,553,4,20.0,6.0,1,2261,True,False,3,2024-03-26,DE,GB,2859,95,58,4.0,0.0,True,False,True,True
pid_01059,seller_7212,Cosmetics,Welln3ssLab,78.0,3.9,0,2,135.0,27.0,0,5,True,False,2,2024-01-19,KR,FR,3259,70,184,0.0,8.0,False,False,False,True
pid_01970,seller_2692,Electronics,Be@utyLux,85.37,3.0,0,3,146.0,40.0,2,5,False,True,1,2024-09-13,AU,FR,4929,209,327,1.0,0.0,True,False,False,True
pid_00080,seller_5933,Automotive,AutoParts Pro,103.9,3.9,0,3,167.0,24.0,1,2180,True,False,1,2024-05-01,DE,JP,1657,23,110,0.0,1.0,True,False,False,True
pid_04653,seller_8849,Pharmaceuticals,ElectroMax,252.83,4.6,2097,6,846.0,3.0,0,2568,True,True,5,2025-08-07,GB,FR,1821,111,47,0.0,23.0,False,False,False,False
pid_00073,seller_7082,Pharmaceuticals,C1rcuitMaster,135.11,4.2,4429,4,435.0,16.0,0,958,False,True,4,2025-09-13,CA,GB,1492,200,75,1.0,19.0,False,False,False,False
pid_03695,seller_1889,Electronics,WellnessLab,178.06,3.2,377,1,62.0,22.0,0,733,False,True,1,2025-09-16,FR,DE,2327,275,48,0.0,,False,False,False,True
pid_03173,seller_2040,Electronics,BioMed Solutions,5.0,3.3,0,2,199.0,35.0,4,5,False,False,1,2025-03-31,GB,CA,813,15,36,0.0,0.0,False,False,False,True
pid_02604,seller_4182,Electronics,HealthCar3 Plus,160.48,3.6,817,2,313.0,22.0,1,1001,False,True,1,2024-01-03,US,JP,962,39,17,0.0,10.0,True,True,True,False
pid_03140,seller_3282,Fashion,El1teDesign,196.83,3.8,0,2,650.0,13.0,0,2874,True,True,4,2024-07-05,IN,GB,592,70,43,0.0,13.0,False,False,False,True
pid_02880,seller_4915,Fashion,AutoParts Pro,194.37,2.7,601,4,387.0,13.0,1,293,True,True,4,2025-03-14,FR,FR,3453,77,135,0.0,12.0,True,True,False,False
pid_01252,seller_2596,Electronics,DigitalPro,165.02,4.9,1805,6,493.0,11.0,0,1075,False,True,2,2024-12-17,FR,US,2230,287,43,2.0,,True,False,False,False
pid_03841,seller_2628,Electronics,NaturalGlow,154.79,4.3,994,3,413.0,16.0,1,1857,True,False,3,2025-09-15,US,JP,2483,221,70,4.0,11.0,False,False,False,False
pid_03735,seller_7009,Luxury Goods,WellnessLab,88.54,4.1,1421,3,284.0,18.0,0,1666,True,False,2,2025-03-26,IN,CA,1620,19,59,0.0,22.0,False,False,False,False
pid_03683,seller_6597,Fashion,CarTech,79.62,4.7,5044,2,,28.0,0,2148,False,False,2,2024-09-25,FR,AU,2398,332,105,2.0,0.0,False,True,False,True
pid_03690,seller_2176,Pharmaceuticals,PremiumCraft,201.93,4.6,6008,5,518.0,1.0,0,1305,False,True,3,2025-01-25,JP,GB,4769,93,76,2.0,24.0,True,False,False,False
pid_01894,seller_1443,Luxury Goods,TrendSetter,107.97,4.2,2116,4,507.0,11.0,0,1647,True,False,2,2025-06-29,IN,AU,1530,219,107,4.0,1.0,False,False,True,True
pid_02598,seller_8611,Fashion,NaturalGlow,86.9,3.7,0,2,337.0,3.0,0,647,True,False,1,2024-07-01,CN,CN,1611,75,83,0.0,0.0,False,True,True,False
pid_02589,seller_8220,Cosmetics,EliteDesign,163.28,4.4,4198,3,133.0,26.0,0,2767,False,True,1,2024-02-20,GB,DE,536,77,25,4.0,10.0,False,True,False,False
pid_01864,seller_3206,Automotive,Mot0rMax,233.54,4.3,3914,5,863.0,2.0,2,3338,True,True,3,2025-03-23,FR,IN,1635,64,52,2.0,24.0,False,False,False,False
pid_01461,seller_3819,Cosmetics,LuxuryBrand,193.31,4.7,2028,3,950.0,15.0,0,774,True,False,2,2025-12-11,GB,CN,3071,324,204,0.0,26.0,False,False,False,False
pid_00507,seller_3796,Pharmaceuticals,BioMed Solutions,130.67,4.1,0,2,502.0,46.0,2,5,True,True,1,2024-02-18,FR,US,4386,474,177,1.0,4.0,False,False,True,True
pid_01181,seller_8700,Fashion,FashionF0rward,161.22,4.2,0,4,640.0,1.0,0,1327,True,False,2,2024-10-11,KR,CA,1382,71,20,2.0,14.0,False,True,False,True
pid_00214,seller_7155,Cosmetics,LuxuryBrand,90.1,3.6,0,3,44.0,32.0,2,215,True,True,1,2024-07-19,DE,CN,626,82,11,0.0,3.0,False,False,True,False
pid_00488,seller_2593,Automotive,MediPharm,109.15,3.8,835,3,642.0,24.0,0,1553,True,True,4,2025-04-11,IN,DE,1281,29,41,0.0,20.0,True,False,False,False
pid_01124,seller_4007,Cosmetics,CarTech,109.84,4.6,2885,5,468.0,23.0,1,920,False,True,2,2025-01-05,FR,GB,2484,30,57,4.0,,True,False,True,False
pid_01257,seller_4557,Luxury Goods,WellnessLab,162.94,4.3,1991,5,716.0,3.0,1,677,True,False,3,2025-06-25,GB,DE,196,16,5,3.0,11.0,True,False,False,True
pid_01541,seller_3960,Electronics,B3autyLux,117.54,4.3,3318,1,378.0,34.0,1,2560,True,True,3,2025-05-29,CN,CN,2488,250,38,1.0,9.0,False,True,False,True
pid_00388,seller_1797,Pharmaceuticals,EliteDesign,180.23,3.9,2110,2,150.0,14.0,1,372,True,True,4,2024-05-19,AU,FR,2583,314,173,0.0,11.0,False,True,False,False
pid_02265,seller_9064,Cosmetics,VehicleCare,137.35,4.6,525,4,234.0,20.0,0,2148,True,True,2,2025-04-19,US,AU,2333,36,51,2.0,18.0,False,False,True,False
pid_03065,seller_2333,Fashion,Prem1umCraft,198.57,3.7,897,3,20.0,33.0,0,817,True,True,1,2025-01-08,US,JP,86,4,5,1.0,10.0,False,False,True,True
pid_03293,seller_3819,Luxury Goods,MediPharm,129.28,4.1,3036,6,198.0,7.0,0,2204,True,False,4,2025-01-07,CA,FR,704,8,49,1.0,2.0,False,True,False,False
pid_03834,seller_5463,Luxury Goods,DigitalPro,122.25,4.0,2993,1,128.0,35.0,0,1735,True,False,1,2025-06-02,DE,IN,1733,90,123,2.0,5.0,False,True,False,True
pid_02211,seller_4838,Pharmaceuticals,Natura1Glow,36.56,3.3,1105,4,66.0,1.0,1,730,True,False,3,2025-10-06,IN,KR,2753,105,200,3.0,13.0,False,False,False,False
pid_01290,seller_5814,Fashion,AutoParts Pro,139.74,3.5,613,5,584.0,1.0,1,2306,True,True,2,2025-05-28,GB,KR,4249,223,223,1.0,20.0,True,False,True,False
pid_02510,seller_7341,Electronics,MotorMax,23.83,3.6,1810,1,20.0,44.0,2,5,False,True,1,2024-07-12,JP,KR,3589,49,44,,4.0,True,True,True,True
pid_02450,seller_2749,Fashion,ElectroMax,5.0,3.3,400,2,20.0,21.0,1,869,False,False,2,2024-02-24,KR,DE,4392,48,76,0.0,10.0,False,True,False,False
pid_02995,seller_8803,Automotive,BioMed Solutions,186.0,3.6,2799,2,245.0,25.0,2,1245,True,False,2,2025-08-31,KR,CA,4014,419,135,1.0,13.0,False,False,False,False
pid_00861,seller_8968,Luxury Goods,DigitalPro,154.86,,0,4,339.0,27.0,0,1239,True,True,2,2025-05-25,AU,GB,601,72,40,2.0,0.0,True,False,False,False
pid_04785,seller_1525,Fashion,BioMed Solutions,207.23,5.0,3103,3,543.0,7.0,1,2249,False,True,3,2025-03-22,JP,DE,857,37,30,3.0,20.0,False,False,False,False
pid_02552,seller_5547,Pharmaceuticals,EliteDesign,133.52,4.1,3852,4,,14.0,0,1763,True,False,5,2024-01-21,KR,GB,1630,152,58,2.0,20.0,False,False,True,False
pid_00455,seller_3116,Luxury Goods,GlamourCo,127.87,4.5,0,4,357.0,27.0,3,2010,True,False,2,2025-09-26,AU,CA,3429,434,82,0.0,5.0,False,False,False,False
pid_02331,seller_4515,Electronics,ExclusiveItems,132.21,3.6,436,3,223.0,23.0,0,1690,True,True,5,2024-02-23,US,US,1867,274,93,2.0,5.0,False,False,False,False
pid_00815,seller_4759,Luxury Goods,WellnessLab,293.4,4.7,5496,3,743.0,4.0,0,2234,True,True,3,2024-02-15,GB,FR,1691,52,10,1.0,19.0,True,False,False,False
pid_03518,seller_5357,Electronics,MediPharm,73.99,3.7,2688,4,20.0,25.0,1,5,False,False,3,2024-05-13,IN,US,3109,431,161,1.0,16.0,True,True,True,False
pid_01086,seller_7216,Cosmetics,HealthCare Plus,188.5,4.0,735,5,428.0,17.0,1,1926,True,True,1,2025-12-28,CN,JP,2527,207,166,0.0,7.0,False,False,False,False
pid_02920,seller_7126,Fashion,G1amourCo,145.9,3.1,987,4,273.0,30.0,2,1468,True,False,3,2024-01-05,US,KR,4304,497,50,0.0,1.0,False,False,False,False
pid_02638,seller_2972,Automotive,NaturalGlow,5.0,4.1,0,2,39.0,31.0,1,5,False,True,1,2024-07-31,US,FR,2221,277,146,0.0,15.0,False,True,False,True
pid_01358,seller_8202,Fashion,GlamourCo,296.05,4.6,4040,3,502.0,23.0,0,3429,True,True,4,2025-07-29,CN,AU,953,49,48,1.0,20.0,False,False,False,False
pid_01576,seller_3346,Electronics,StyleHouse,160.16,3.8,0,6,573.0,14.0,0,1719,True,True,3,2025-12-09,KR,DE,2033,234,159,0.0,9.0,False,False,False,False
pid_02112,seller_8280,Electronics,HealthCare Plus,108.2,,0,1,373.0,14.0,1,253,False,False,2,2025-08-12,JP,US,2269,294,23,2.0,0.0,False,True,False,False
pid_03130,seller_8221,Pharmaceuticals,B3autyLux,168.03,4.0,1462,2,508.0,19.0,0,2719,True,False,3,2025-10-19,GB,AU,3277,338,39,4.0,2.0,False,False,False,True
pid_04891,seller_4123,Electronics,Tr3ndSetter,234.39,3.7,5673,4,685.0,1.0,0,3871,True,True,2,2024-12-24,CN,FR,2882,388,198,4.0,,False,False,False,True
pid_00611,seller_3687,Pharmaceuticals,AutoParts Pro,8.12,4.0,3391,2,400.0,37.0,0,20,True,True,4,2024-06-08,CA,DE,1914,48,21,1.0,1.0,False,False,False,True
pid_01279,seller_7501,Luxury Goods,HealthCare Plus,238.88,4.6,1605,7,316.0,13.0,0,1239,True,False,1,2025-01-16,CA,JP,1314,137,89,0.0,19.0,False,False,False,False
pid_00604,seller_4354,Electronics,EliteDesign,67.68,3.7,1514,3,393.0,7.0,2,912,True,False,2,2024-12-01,KR,KR,2765,388,39,0.0,7.0,True,False,False,False
pid_03924,seller_2902,Automotive,ElectroMax,203.97,4.0,240,5,119.0,28.0,0,1045,True,True,3,2025-05-08,AU,FR,1159,23,44,0.0,7.0,False,True,True,True
pid_02777,seller_8270,Electronics,VehicleCare,145.7,4.6,1455,3,399.0,16.0,2,2622,False,True,3,2025-02-16,KR,JP,2805,133,49,0.0,0.0,False,False,True,False
pid_02222,seller_3790,Electronics,Digita1Pro,191.9,4.4,3680,1,20.0,39.0,3,5,True,False,1,2025-01-24,CN,DE,1620,126,111,2.0,0.0,False,False,False,True
pid_00352,seller_5736,Cosmetics,HealthCare Plus,223.59,4.0,1136,2,20.0,15.0,1,5,False,False,1,2025-09-06,IN,US,1259,180,38,3.0,6.0,False,False,False,False
pid_03001,seller_6815,Pharmaceuticals,GlamourCo,193.92,3.8,1436,3,355.0,15.0,0,2358,True,True,2,2025-02-20,US,DE,4622,339,169,3.0,12.0,False,False,False,True
pid_03448,seller_3638,Cosmetics,Mot0rMax,146.91,3.9,0,1,20.0,30.0,3,932,True,True,3,2025-04-04,US,US,237,34,17,2.0,0.0,False,False,False,True
pid_00323,seller_4059,Fashion,EliteDesign,121.36,4.3,2338,4,587.0,17.0,1,3711,True,True,2,2025-09-26,US,AU,1127,43,75,3.0,6.0,False,True,False,False
pid_04651,seller_4074,Cosmetics,BeautyLux,233.56,3.8,2239,5,340.0,1.0,0,244,True,True,3,2025-02-11,FR,AU,4803,66,230,2.0,,False,False,False,True
pid_04279,seller_3249,Fashion,Digit@lPro,54.12,3.9,1039,3,413.0,28.0,0,961,True,True,3,2025-01-16,FR,CN,1041,18,58,3.0,25.0,True,False,True,True
pid_01998,seller_9484,Electronics,Wellne5sLab,71.45,3.7,0,6,320.0,21.0,1,1220,False,False,1,2024-09-16,DE,CA,3237,225,46,0.0,3.0,False,True,True,True
pid_03389,seller_3674,Cosmetics,PureSkin,167.7,3.6,0,5,466.0,24.0,1,1640,False,True,1,2024-06-03,CA,GB,775,22,12,0.0,16.0,True,False,False,False
pid_03427,seller_1382,Cosmetics,CarT3ch,257.97,4.1,2076,3,367.0,13.0,0,2007,True,False,1,2024-01-21,CA,DE,4095,456,40,4.0,7.0,False,False,False,True
pid_01655,seller_9107,Automotive,FashionForward,5.0,3.2,561,2,20.0,41.0,2,208,True,False,1,2025-01-02,DE,US,1894,266,97,0.0,5.0,True,False,False,False
pid_02198,seller_6058,Luxury Goods,CircuitMast3r,275.78,3.6,827,5,853.0,1.0,0,3239,False,True,2,2025-11-01,GB,US,2837,364,202,0.0,25.0,False,True,False,True
pid_02082,seller_4570,Luxury Goods,NaturalGlow,189.05,4.1,762,3,559.0,1.0,0,2639,True,True,2,2025-03-14,IN,DE,2569,182,86,5.0,7.0,False,False,False,False
pid_03871,seller_2905,Electronics,VehicleCare,140.73,3.1,2425,6,218.0,11.0,0,3092,True,False,4,2025-08-08,DE,DE,2464,38,151,1.0,7.0,True,True,False,False
pid_01405,seller_1519,Luxury Goods,StyleH0use,178.54,3.9,0,1,264.0,36.0,1,487,True,False,3,2024-09-02,US,JP,1667,20,39,2.0,9.0,False,True,False,True
